gene_id,n_analyses,analyses
LOC111136086,1,ds1-5_allDEGs_merged
LOC111136087,1,ds1-5_allDEGs_merged
LOC111136093,1,ds1-5_allDEGs_merged
LOC111136095,1,ds1-5_allDEGs_merged
LOC111136100,1,cross_study_DEG_comparison
LOC111136102,1,ds1-5_allDEGs_merged
LOC111136105,1,cross_study_DEG_comparison
LOC111136106,1,cross_study_DEG_comparison
LOC111136109,1,cross_study_DEG_comparison
LOC111136118,1,cross_study_DEG_comparison
LOC111136119,1,ds1-5_allDEGs_merged
LOC111136121,1,cross_study_DEG_comparison
LOC111136123,1,cross_study_DEG_comparison
LOC111136124,1,ds1-5_allDEGs_merged
LOC111136127,1,ds1-5_allDEGs_merged
LOC111136128,1,ds1-5_allDEGs_merged
LOC111136130,1,cross_study_DEG_comparison
LOC111136133,1,cross_study_DEG_comparison
LOC111136134,1,cross_study_DEG_comparison
LOC111136140,1,ds1-5_allDEGs_merged
LOC111136142,1,cross_study_DEG_comparison
LOC111136144,1,ds1-5_allDEGs_merged
LOC111136146,1,ds1-5_allDEGs_merged
LOC111136147,1,cross_study_DEG_comparison
LOC111136148,1,ds1-5_allDEGs_merged
LOC111136149,1,ds1-5_allDEGs_merged
LOC111136154,1,ds1-5_allDEGs_merged
LOC111136156,1,cross_study_DEG_comparison
LOC111136158,1,ds1-5_allDEGs_merged
LOC111136161,1,ds1-5_allDEGs_merged
LOC111136163,1,ds1-5_allDEGs_merged
LOC111136164,1,ds1-5_allDEGs_merged
LOC111136165,1,ds1-5_allDEGs_merged
LOC111136169,1,ds1-5_allDEGs_merged
LOC111136170,1,ds1-5_allDEGs_merged
LOC111136172,1,cross_study_DEG_comparison
LOC111136181,1,ds1-5_allDEGs_merged
LOC111136184,1,ds1-5_allDEGs_merged
LOC111136190,1,cross_study_DEG_comparison
LOC111136195,1,cross_study_DEG_comparison
LOC111136198,1,cross_study_DEG_comparison
LOC111136201,1,ds1-5_allDEGs_merged
LOC111136202,1,ds1-5_allDEGs_merged
LOC111136204,1,ds1-5_allDEGs_merged
LOC111136207,1,cross_study_DEG_comparison
LOC111136211,1,ds1-5_allDEGs_merged
LOC111136213,1,ds1-5_allDEGs_merged
LOC111136215,1,ds1-5_allDEGs_merged
LOC111136216,1,ds1-5_allDEGs_merged
LOC111136219,1,cross_study_DEG_comparison
LOC111136222,1,ds1-5_allDEGs_merged
LOC111136237,1,ds1-5_allDEGs_merged
LOC111136245,1,ds1-5_allDEGs_merged
LOC111136252,1,ds1-5_allDEGs_merged
LOC111136254,1,ds1-5_allDEGs_merged
LOC111136261,1,cross_study_DEG_comparison
LOC111136262,1,ds1-5_allDEGs_merged
LOC111136265,1,ds1-5_allDEGs_merged
LOC111136273,1,cross_study_DEG_comparison
LOC111136274,1,ds1-5_allDEGs_merged
LOC111136275,1,cross_study_DEG_comparison
LOC111136276,1,cross_study_DEG_comparison
LOC111136278,1,ds1-5_allDEGs_merged
LOC111136281,1,ds1-5_allDEGs_merged
LOC111136282,1,cross_study_DEG_comparison
LOC111136285,1,cross_study_DEG_comparison
LOC111136286,1,cross_study_DEG_comparison
LOC111136290,1,ds1-5_allDEGs_merged
LOC111136292,1,ds1-5_allDEGs_merged
LOC111136295,1,ds1-5_allDEGs_merged
LOC111136296,1,cross_study_DEG_comparison
LOC111136298,1,cross_study_DEG_comparison
LOC111136300,1,ds1-5_allDEGs_merged
LOC111136306,1,ds1-5_allDEGs_merged
LOC111136307,1,cross_study_DEG_comparison
LOC111136310,1,cross_study_DEG_comparison
LOC111136312,1,cross_study_DEG_comparison
LOC111136315,1,cross_study_DEG_comparison
LOC111136319,1,cross_study_DEG_comparison
LOC111136326,1,ds1-5_allDEGs_merged
LOC111136329,1,ds1-5_allDEGs_merged
LOC111136331,1,ds1-5_allDEGs_merged
LOC111136332,1,cross_study_DEG_comparison
LOC111136336,1,ds1-5_allDEGs_merged
LOC111136340,1,cross_study_DEG_comparison
LOC111136341,1,ds1-5_allDEGs_merged
LOC111136343,1,cross_study_DEG_comparison
LOC111136352,1,cross_study_DEG_comparison
LOC111136359,1,cross_study_DEG_comparison
LOC111136376,1,ds1-5_allDEGs_merged
LOC111136377,1,ds1-5_allDEGs_merged
LOC111136393,1,ds1-5_allDEGs_merged
LOC111136394,1,cross_study_DEG_comparison
LOC111136396,1,cross_study_DEG_comparison
LOC111136398,1,cross_study_DEG_comparison
LOC111136399,1,ds1-5_allDEGs_merged
LOC111136400,1,ds1-5_allDEGs_merged
LOC111136403,1,cross_study_DEG_comparison
LOC111136405,1,ds1-5_allDEGs_merged
LOC111136406,1,ds1-5_allDEGs_merged
LOC111136411,1,cross_study_DEG_comparison
LOC111136414,1,cross_study_DEG_comparison
LOC111136418,1,ds1-5_allDEGs_merged
LOC111136419,1,cross_study_DEG_comparison
LOC111136420,1,ds1-5_allDEGs_merged
LOC111136422,1,cross_study_DEG_comparison
LOC111136430,1,ds1-5_allDEGs_merged
LOC111136433,1,ds1-5_allDEGs_merged
LOC111136438,1,cross_study_DEG_comparison
LOC111136440,1,ds1-5_allDEGs_merged
LOC111136443,1,cross_study_DEG_comparison
LOC111136445,1,ds1-5_allDEGs_merged
LOC111136449,1,cross_study_DEG_comparison
LOC111136454,1,ds1-5_allDEGs_merged
LOC111136460,1,cross_study_DEG_comparison
LOC111136479,1,cross_study_DEG_comparison
LOC111136482,1,ds1-5_allDEGs_merged
LOC111136488,1,ds1-5_allDEGs_merged
LOC111136490,1,cross_study_DEG_comparison
LOC111136493,1,cross_study_DEG_comparison
LOC111136497,1,cross_study_DEG_comparison
LOC111136502,1,ds1-5_allDEGs_merged
LOC111136504,1,ds1-5_allDEGs_merged
LOC111136509,1,cross_study_DEG_comparison
LOC111136516,1,cross_study_DEG_comparison
LOC111136520,1,ds1-5_allDEGs_merged
LOC111136524,1,cross_study_DEG_comparison
LOC111136530,1,cross_study_DEG_comparison
LOC111136536,1,ds1-5_allDEGs_merged
LOC111136541,1,ds1-5_allDEGs_merged
LOC111136546,1,ds1-5_allDEGs_merged
LOC111136547,1,ds1-5_allDEGs_merged
LOC111136548,1,cross_study_DEG_comparison
LOC111136552,1,ds1-5_allDEGs_merged
LOC111136556,1,cross_study_DEG_comparison
LOC111136561,1,cross_study_DEG_comparison
LOC111136574,1,ds1-5_allDEGs_merged
LOC111136583,1,ds1-5_allDEGs_merged
LOC111136585,1,ds1-5_allDEGs_merged
LOC111136586,1,ds1-5_allDEGs_merged
LOC111136590,1,cross_study_DEG_comparison
LOC111136591,1,cross_study_DEG_comparison
LOC111136596,1,ds1-5_allDEGs_merged
LOC111136599,1,ds1-5_allDEGs_merged
LOC111136602,1,ds1-5_allDEGs_merged
LOC111136609,1,cross_study_DEG_comparison
LOC111136613,1,cross_study_DEG_comparison
LOC111136616,1,cross_study_DEG_comparison
LOC111136617,1,cross_study_DEG_comparison
LOC111136618,1,cross_study_DEG_comparison
LOC111136621,1,ds1-5_allDEGs_merged
LOC111136627,1,ds1-5_allDEGs_merged
LOC111136629,1,ds1-5_allDEGs_merged
LOC111136631,1,cross_study_DEG_comparison
LOC111136632,1,cross_study_DEG_comparison
LOC111136641,1,cross_study_DEG_comparison
LOC111136644,1,ds1-5_allDEGs_merged
LOC111136647,1,cross_study_DEG_comparison
LOC111136648,1,cross_study_DEG_comparison
LOC111136649,1,ds1-5_allDEGs_merged
LOC111136650,1,cross_study_DEG_comparison
LOC111136654,1,ds1-5_allDEGs_merged
LOC111136655,1,ds1-5_allDEGs_merged
LOC111136657,1,ds1-5_allDEGs_merged
LOC111136661,1,cross_study_DEG_comparison
LOC111136669,1,cross_study_DEG_comparison
LOC111136672,1,cross_study_DEG_comparison
LOC111136674,1,ds1-5_allDEGs_merged
LOC111136678,1,ds1-5_allDEGs_merged
LOC111136682,1,cross_study_DEG_comparison
LOC111136688,1,cross_study_DEG_comparison
LOC111136689,1,ds1-5_allDEGs_merged
LOC111136690,1,ds1-5_allDEGs_merged
LOC111136692,1,cross_study_DEG_comparison
LOC111136693,1,ds1-5_allDEGs_merged
LOC111136698,1,cross_study_DEG_comparison
LOC111136702,1,ds1-5_allDEGs_merged
LOC111136704,1,cross_study_DEG_comparison
LOC111136706,1,cross_study_DEG_comparison
LOC111136716,1,cross_study_DEG_comparison
LOC111136721,1,ds1-5_allDEGs_merged
LOC111136722,1,cross_study_DEG_comparison
LOC111136724,1,cross_study_DEG_comparison
LOC111136729,1,ds1-5_allDEGs_merged
LOC111136733,1,ds1-5_allDEGs_merged
LOC111136737,1,cross_study_DEG_comparison
LOC111136747,1,cross_study_DEG_comparison
LOC111136748,1,ds1-5_allDEGs_merged
LOC111136771,1,ds1-5_allDEGs_merged
LOC111136772,1,cross_study_DEG_comparison
LOC111136777,1,cross_study_DEG_comparison
LOC111136786,1,ds1-5_allDEGs_merged
LOC111136787,1,ds1-5_allDEGs_merged
LOC111136793,1,cross_study_DEG_comparison
LOC111136800,1,cross_study_DEG_comparison
LOC111136801,1,cross_study_DEG_comparison
LOC111136802,1,ds1-5_allDEGs_merged
LOC111136805,1,ds1-5_allDEGs_merged
LOC111136806,1,cross_study_DEG_comparison
LOC111136811,1,ds1-5_allDEGs_merged
LOC111136827,1,cross_study_DEG_comparison
LOC111136837,1,cross_study_DEG_comparison
LOC111136845,1,ds1-5_allDEGs_merged
LOC111136853,1,cross_study_DEG_comparison
LOC111136854,1,ds1-5_allDEGs_merged
LOC111136855,1,cross_study_DEG_comparison
LOC111136857,1,ds1-5_allDEGs_merged
LOC111136858,1,ds1-5_allDEGs_merged
LOC111136861,1,cross_study_DEG_comparison
LOC111136863,1,cross_study_DEG_comparison
LOC111136866,1,ds1-5_allDEGs_merged
LOC111136867,1,ds1-5_allDEGs_merged
LOC111136869,1,ds1-5_allDEGs_merged
LOC111136870,1,ds1-5_allDEGs_merged
LOC111136871,1,ds1-5_allDEGs_merged
LOC111136874,1,cross_study_DEG_comparison
LOC111136875,1,cross_study_DEG_comparison
LOC111136877,1,ds1-5_allDEGs_merged
LOC111136878,1,ds1-5_allDEGs_merged
LOC111136881,1,cross_study_DEG_comparison
LOC111136886,1,ds1-5_allDEGs_merged
LOC111136888,1,ds1-5_allDEGs_merged
LOC111136893,1,ds1-5_allDEGs_merged
LOC111136895,1,cross_study_DEG_comparison
LOC111136896,1,ds1-5_allDEGs_merged
LOC111136898,1,cross_study_DEG_comparison
LOC111136900,1,ds1-5_allDEGs_merged
LOC111136904,1,cross_study_DEG_comparison
LOC111136910,1,cross_study_DEG_comparison
LOC111136914,1,ds1-5_allDEGs_merged
LOC111136918,1,ds1-5_allDEGs_merged
LOC111136921,1,ds1-5_allDEGs_merged
LOC111136924,1,ds1-5_allDEGs_merged
LOC111136926,1,cross_study_DEG_comparison
LOC111136930,1,cross_study_DEG_comparison
LOC111136937,1,ds1-5_allDEGs_merged
LOC111136938,1,ds1-5_allDEGs_merged
LOC111136947,1,cross_study_DEG_comparison
LOC111136948,1,cross_study_DEG_comparison
LOC111136950,1,ds1-5_allDEGs_merged
LOC111136956,1,cross_study_DEG_comparison
LOC111136963,1,cross_study_DEG_comparison
LOC111136972,1,cross_study_DEG_comparison
LOC111136974,1,cross_study_DEG_comparison
LOC111136976,1,ds1-5_allDEGs_merged
LOC111136977,1,ds1-5_allDEGs_merged
LOC111136987,1,cross_study_DEG_comparison
LOC111136993,1,cross_study_DEG_comparison
LOC111136994,1,ds1-5_allDEGs_merged
LOC111136995,1,ds1-5_allDEGs_merged
LOC111136998,1,ds1-5_allDEGs_merged
LOC111137009,1,ds1-5_allDEGs_merged
LOC111137010,1,ds1-5_allDEGs_merged
LOC111137011,1,ds1-5_allDEGs_merged
LOC111137025,1,ds1-5_allDEGs_merged
LOC111137027,1,cross_study_DEG_comparison
LOC111137029,1,ds1-5_allDEGs_merged
LOC111137032,1,cross_study_DEG_comparison
LOC111137039,1,cross_study_DEG_comparison
LOC111137049,1,ds1-5_allDEGs_merged
LOC111137051,1,cross_study_DEG_comparison
LOC111137053,1,ds1-5_allDEGs_merged
LOC111137057,1,cross_study_DEG_comparison
LOC111137059,1,ds1-5_allDEGs_merged
LOC111137060,1,ds1-5_allDEGs_merged
LOC111137063,1,cross_study_DEG_comparison
LOC111137064,1,cross_study_DEG_comparison
LOC111137065,1,ds1-5_allDEGs_merged
LOC111137070,1,ds1-5_allDEGs_merged
LOC111137074,1,cross_study_DEG_comparison
LOC111137076,1,ds1-5_allDEGs_merged
LOC111137077,1,cross_study_DEG_comparison
LOC111137083,1,cross_study_DEG_comparison
LOC111137084,1,cross_study_DEG_comparison
LOC111137085,1,cross_study_DEG_comparison
LOC111137096,1,ds1-5_allDEGs_merged
LOC111137098,1,cross_study_DEG_comparison
LOC111137101,1,cross_study_DEG_comparison
LOC111137102,1,cross_study_DEG_comparison
LOC111137105,1,ds1-5_allDEGs_merged
LOC111137108,1,ds1-5_allDEGs_merged
LOC111137125,1,ds1-5_allDEGs_merged
LOC111137127,1,ds1-5_allDEGs_merged
LOC111137128,1,cross_study_DEG_comparison
LOC111137133,1,cross_study_DEG_comparison
LOC111137134,1,cross_study_DEG_comparison
LOC111137135,1,cross_study_DEG_comparison
LOC111137136,1,ds1-5_allDEGs_merged
LOC111137137,1,cross_study_DEG_comparison
LOC111137141,1,ds1-5_allDEGs_merged
LOC111137144,1,ds1-5_allDEGs_merged
LOC111137146,1,cross_study_DEG_comparison
LOC111137156,1,ds1-5_allDEGs_merged
LOC111137161,1,cross_study_DEG_comparison
LOC111137164,1,cross_study_DEG_comparison
LOC111137167,1,ds1-5_allDEGs_merged
LOC111137169,1,cross_study_DEG_comparison
LOC111137171,1,ds1-5_allDEGs_merged
LOC111137179,1,ds1-5_allDEGs_merged
LOC111137182,1,ds1-5_allDEGs_merged
LOC111137198,1,cross_study_DEG_comparison
LOC111137203,1,ds1-5_allDEGs_merged
LOC111137204,1,cross_study_DEG_comparison
LOC111137205,1,cross_study_DEG_comparison
LOC111137207,1,cross_study_DEG_comparison
LOC111137208,1,cross_study_DEG_comparison
LOC111137214,1,cross_study_DEG_comparison
LOC111137223,1,ds1-5_allDEGs_merged
LOC111137224,1,ds1-5_allDEGs_merged
LOC111137225,1,ds1-5_allDEGs_merged
LOC111137227,1,cross_study_DEG_comparison
LOC111137228,1,cross_study_DEG_comparison
LOC111137229,1,ds1-5_allDEGs_merged
LOC111137232,1,ds1-5_allDEGs_merged
LOC111137241,1,ds1-5_allDEGs_merged
LOC111137247,1,ds1-5_allDEGs_merged
LOC111137249,1,cross_study_DEG_comparison
LOC111137250,1,cross_study_DEG_comparison
LOC111137251,1,cross_study_DEG_comparison
LOC111137256,1,ds1-5_allDEGs_merged
LOC111137257,1,cross_study_DEG_comparison
LOC111137258,1,ds1-5_allDEGs_merged
LOC111137259,1,cross_study_DEG_comparison
LOC111137262,1,cross_study_DEG_comparison
LOC111137271,1,cross_study_DEG_comparison
LOC111137274,1,cross_study_DEG_comparison
LOC111137277,1,ds1-5_allDEGs_merged
LOC111137279,1,ds1-5_allDEGs_merged
LOC111137280,1,ds1-5_allDEGs_merged
LOC111137283,1,cross_study_DEG_comparison
LOC111137290,1,cross_study_DEG_comparison
LOC111137291,1,cross_study_DEG_comparison
LOC111137292,1,cross_study_DEG_comparison
LOC111137295,1,ds1-5_allDEGs_merged
LOC111137297,1,ds1-5_allDEGs_merged
LOC111137300,1,ds1-5_allDEGs_merged
LOC111137301,1,ds1-5_allDEGs_merged
LOC111137303,1,ds1-5_allDEGs_merged
LOC111137309,1,ds1-5_allDEGs_merged
LOC111137311,1,ds1-5_allDEGs_merged
LOC111137320,1,ds1-5_allDEGs_merged
LOC111137325,1,cross_study_DEG_comparison
LOC111137332,1,ds1-5_allDEGs_merged
LOC111137341,1,ds1-5_allDEGs_merged
LOC111137351,1,cross_study_DEG_comparison
LOC111137356,1,ds1-5_allDEGs_merged
LOC111137365,1,ds1-5_allDEGs_merged
LOC111137366,1,cross_study_DEG_comparison
LOC111137368,1,ds1-5_allDEGs_merged
LOC111137380,1,cross_study_DEG_comparison
LOC111137383,1,ds1-5_allDEGs_merged
LOC111137393,1,ds1-5_allDEGs_merged
LOC111137397,1,ds1-5_allDEGs_merged
LOC111137405,1,ds1-5_allDEGs_merged
LOC111137407,1,ds1-5_allDEGs_merged
LOC111137411,1,cross_study_DEG_comparison
LOC111137415,1,ds1-5_allDEGs_merged
LOC111137420,1,ds1-5_allDEGs_merged
LOC111137422,1,cross_study_DEG_comparison
LOC111137432,1,ds1-5_allDEGs_merged
LOC111137435,1,cross_study_DEG_comparison
LOC111137436,1,cross_study_DEG_comparison
LOC111137438,1,cross_study_DEG_comparison
LOC111137441,1,ds1-5_allDEGs_merged
LOC111137447,1,cross_study_DEG_comparison
LOC111137449,1,ds1-5_allDEGs_merged
LOC111137452,1,ds1-5_allDEGs_merged
LOC111137464,1,ds1-5_allDEGs_merged
LOC111137466,1,ds1-5_allDEGs_merged
LOC111137486,1,ds1-5_allDEGs_merged
LOC111137496,1,ds1-5_allDEGs_merged
LOC111137505,1,cross_study_DEG_comparison
LOC111137513,1,cross_study_DEG_comparison
LOC111137516,1,cross_study_DEG_comparison
LOC111137525,1,ds1-5_allDEGs_merged
LOC111137535,1,ds1-5_allDEGs_merged
LOC111137541,1,ds1-5_allDEGs_merged
LOC111137552,1,ds1-5_allDEGs_merged
LOC111137554,1,cross_study_DEG_comparison
LOC111137559,1,ds1-5_allDEGs_merged
LOC111137568,1,cross_study_DEG_comparison
LOC111137569,1,cross_study_DEG_comparison
LOC111137573,1,ds1-5_allDEGs_merged
LOC111137574,1,cross_study_DEG_comparison
LOC111137576,1,cross_study_DEG_comparison
LOC111137580,1,ds1-5_allDEGs_merged
LOC111137582,1,ds1-5_allDEGs_merged
LOC111137585,1,ds1-5_allDEGs_merged
LOC111137587,1,cross_study_DEG_comparison
LOC111137589,1,ds1-5_allDEGs_merged
LOC111137591,1,ds1-5_allDEGs_merged
LOC111137592,1,cross_study_DEG_comparison
LOC111137595,1,ds1-5_allDEGs_merged
LOC111137596,1,cross_study_DEG_comparison
LOC111137600,1,cross_study_DEG_comparison
LOC111137601,1,ds1-5_allDEGs_merged
LOC111137602,1,ds1-5_allDEGs_merged
LOC111137609,1,ds1-5_allDEGs_merged
LOC111137612,1,cross_study_DEG_comparison
LOC111137620,1,cross_study_DEG_comparison
LOC111137629,1,cross_study_DEG_comparison
LOC111137630,1,ds1-5_allDEGs_merged
LOC111137631,1,cross_study_DEG_comparison
LOC111137632,1,ds1-5_allDEGs_merged
LOC111137633,1,cross_study_DEG_comparison
LOC111137638,1,ds1-5_allDEGs_merged
LOC111137639,1,ds1-5_allDEGs_merged
LOC111137647,1,ds1-5_allDEGs_merged
LOC111137648,1,ds1-5_allDEGs_merged
LOC111137650,1,cross_study_DEG_comparison
LOC111137658,1,ds1-5_allDEGs_merged
LOC111137665,1,cross_study_DEG_comparison
LOC111137667,1,cross_study_DEG_comparison
LOC111137668,1,cross_study_DEG_comparison
LOC111137674,1,cross_study_DEG_comparison
LOC111137675,1,cross_study_DEG_comparison
LOC111137676,1,ds1-5_allDEGs_merged
LOC111137679,1,ds1-5_allDEGs_merged
LOC111137682,1,cross_study_DEG_comparison
LOC111137688,1,ds1-5_allDEGs_merged
LOC111137689,1,cross_study_DEG_comparison
LOC111137690,1,ds1-5_allDEGs_merged
LOC111137695,1,ds1-5_allDEGs_merged
LOC111137697,1,cross_study_DEG_comparison
LOC111137701,1,ds1-5_allDEGs_merged
LOC111137702,1,cross_study_DEG_comparison
LOC111137704,1,cross_study_DEG_comparison
LOC111137705,1,cross_study_DEG_comparison
LOC111137710,1,ds1-5_allDEGs_merged
LOC111137713,1,cross_study_DEG_comparison
LOC111137729,1,ds1-5_allDEGs_merged
LOC111137733,1,ds1-5_allDEGs_merged
LOC111137738,1,cross_study_DEG_comparison
LOC111137740,1,cross_study_DEG_comparison
LOC111137741,1,cross_study_DEG_comparison
LOC111137744,1,cross_study_DEG_comparison
LOC111137745,1,ds1-5_allDEGs_merged
LOC111137752,1,ds1-5_allDEGs_merged
LOC111137773,1,cross_study_DEG_comparison
LOC111137774,1,cross_study_DEG_comparison
LOC111137779,1,ds1-5_allDEGs_merged
LOC111137784,1,ds1-5_allDEGs_merged
LOC111137786,1,cross_study_DEG_comparison
LOC111137788,1,cross_study_DEG_comparison
LOC111137797,1,cross_study_DEG_comparison
LOC111137800,1,ds1-5_allDEGs_merged
LOC111137803,1,ds1-5_allDEGs_merged
LOC111137808,1,ds1-5_allDEGs_merged
LOC111137818,1,ds1-5_allDEGs_merged
LOC111137827,1,ds1-5_allDEGs_merged
LOC111137828,1,cross_study_DEG_comparison
LOC111137831,1,ds1-5_allDEGs_merged
LOC111137832,1,cross_study_DEG_comparison
LOC111137833,1,ds1-5_allDEGs_merged
LOC111137845,1,ds1-5_allDEGs_merged
LOC111137848,1,cross_study_DEG_comparison
LOC111137850,1,ds1-5_allDEGs_merged
LOC111137853,1,ds1-5_allDEGs_merged
LOC111137854,1,ds1-5_allDEGs_merged
LOC111137857,1,cross_study_DEG_comparison
LOC111137858,1,cross_study_DEG_comparison
LOC111137859,1,cross_study_DEG_comparison
LOC111137862,1,cross_study_DEG_comparison
LOC111137864,1,ds1-5_allDEGs_merged
LOC111137868,1,cross_study_DEG_comparison
LOC111137870,1,cross_study_DEG_comparison
LOC111137877,1,ds1-5_allDEGs_merged
LOC111137878,1,ds1-5_allDEGs_merged
LOC111137879,1,cross_study_DEG_comparison
LOC111137881,1,ds1-5_allDEGs_merged
LOC111137884,1,ds1-5_allDEGs_merged
LOC111137885,1,ds1-5_allDEGs_merged
LOC111137900,1,cross_study_DEG_comparison
LOC111137923,1,cross_study_DEG_comparison
LOC111137931,1,cross_study_DEG_comparison
LOC111137933,1,cross_study_DEG_comparison
LOC111137936,1,cross_study_DEG_comparison
LOC111137940,1,cross_study_DEG_comparison
LOC111137942,1,ds1-5_allDEGs_merged
LOC111137946,1,cross_study_DEG_comparison
LOC111137947,1,ds1-5_allDEGs_merged
LOC111137950,1,cross_study_DEG_comparison
LOC111137955,1,ds1-5_allDEGs_merged
LOC111137956,1,ds1-5_allDEGs_merged
LOC111137958,1,cross_study_DEG_comparison
LOC111137968,1,ds1-5_allDEGs_merged
LOC111137969,1,ds1-5_allDEGs_merged
LOC111137970,1,ds1-5_allDEGs_merged
LOC111137971,1,ds1-5_allDEGs_merged
LOC111137972,1,ds1-5_allDEGs_merged
LOC111137975,1,ds1-5_allDEGs_merged
LOC111137978,1,ds1-5_allDEGs_merged
LOC111137980,1,ds1-5_allDEGs_merged
LOC111137987,1,cross_study_DEG_comparison
LOC111137988,1,cross_study_DEG_comparison
LOC111137998,1,cross_study_DEG_comparison
LOC111138001,1,ds1-5_allDEGs_merged
LOC111138007,1,cross_study_DEG_comparison
LOC111138008,1,cross_study_DEG_comparison
LOC111138011,1,cross_study_DEG_comparison
LOC111138013,1,cross_study_DEG_comparison
LOC111138015,1,cross_study_DEG_comparison
LOC111138017,1,ds1-5_allDEGs_merged
LOC111138030,1,ds1-5_allDEGs_merged
LOC111138031,1,ds1-5_allDEGs_merged
LOC111138032,1,ds1-5_allDEGs_merged
LOC111138035,1,ds1-5_allDEGs_merged
LOC111138041,1,cross_study_DEG_comparison
LOC111138043,1,cross_study_DEG_comparison
LOC111138046,1,cross_study_DEG_comparison
LOC111138047,1,ds1-5_allDEGs_merged
LOC111138048,1,ds1-5_allDEGs_merged
LOC111138049,1,ds1-5_allDEGs_merged
LOC111138050,1,ds1-5_allDEGs_merged
LOC111138052,1,cross_study_DEG_comparison
LOC111138056,1,ds1-5_allDEGs_merged
LOC111138062,1,cross_study_DEG_comparison
LOC111138063,1,ds1-5_allDEGs_merged
LOC111138065,1,cross_study_DEG_comparison
LOC111138073,1,cross_study_DEG_comparison
LOC111138087,1,cross_study_DEG_comparison
LOC111138094,1,cross_study_DEG_comparison
LOC111138095,1,ds1-5_allDEGs_merged
LOC111138105,1,ds1-5_allDEGs_merged
LOC111138109,1,ds1-5_allDEGs_merged
LOC111138111,1,cross_study_DEG_comparison
LOC111138112,1,cross_study_DEG_comparison
LOC111138123,1,ds1-5_allDEGs_merged
LOC111138124,1,ds1-5_allDEGs_merged
LOC111138125,1,cross_study_DEG_comparison
LOC111138127,1,ds1-5_allDEGs_merged
LOC111138129,1,ds1-5_allDEGs_merged
LOC111138141,1,ds1-5_allDEGs_merged
LOC111138144,1,cross_study_DEG_comparison
LOC111138153,1,ds1-5_allDEGs_merged
LOC111138154,1,ds1-5_allDEGs_merged
LOC111138159,1,ds1-5_allDEGs_merged
LOC111138166,1,ds1-5_allDEGs_merged
LOC111138178,1,ds1-5_allDEGs_merged
LOC111138182,1,cross_study_DEG_comparison
LOC111138184,1,ds1-5_allDEGs_merged
LOC111138187,1,ds1-5_allDEGs_merged
LOC111138188,1,cross_study_DEG_comparison
LOC111138190,1,ds1-5_allDEGs_merged
LOC111138191,1,ds1-5_allDEGs_merged
LOC111138192,1,cross_study_DEG_comparison
LOC111138198,1,ds1-5_allDEGs_merged
LOC111138201,1,ds1-5_allDEGs_merged
LOC111138208,1,cross_study_DEG_comparison
LOC111138210,1,ds1-5_allDEGs_merged
LOC111138212,1,cross_study_DEG_comparison
LOC111138220,1,cross_study_DEG_comparison
LOC111138221,1,cross_study_DEG_comparison
LOC111138232,1,cross_study_DEG_comparison
LOC111138235,1,ds1-5_allDEGs_merged
LOC111138247,1,ds1-5_allDEGs_merged
LOC111138257,1,cross_study_DEG_comparison
LOC111138260,1,ds1-5_allDEGs_merged
