LOC_ID,Gene_description,Canonical_XP,N_studies,DS1_identified,DS1_n_comparisons,DS1_comparisons,DS2_identified,DS2_n_comparisons,DS2_comparisons,DS3_identified,DS3_n_comparisons,DS3_comparisons,DS4_identified,DS4_n_comparisons,DS4_comparisons,DS5_identified,DS5_n_comparisons,DS5_comparisons
LOC111110920,enkurin-like,XP_022303294.1,1,No,0,,No,0,,No,0,,Yes,1,28d_fed_vs_inj,No,0,
LOC111110929,uncharacterized protein LOC111110929 isoform X2,XP_022303301.1,1,Yes,3,fam90_vs_fam120; fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111110942,uncharacterized protein LOC111110942 isoform X1,XP_022303312.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111110948,uncharacterized protein LOC111110948,XP_022303335.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111110952,lipoma HMGIC fusion partner-like 2 protein isoform X2,XP_022303337.1,1,No,0,,No,0,,No,0,,Yes,1,28d_fed_vs_inj,No,0,
LOC111110953,platelet endothelial aggregation receptor 1-like isoform X3,XP_022303340.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111110955,cell death abnormality protein 1-like,XP_022303344.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111110956,protein jagged-1-like,XP_022303346.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111110972,uncharacterized protein LOC111110972,XP_022303362.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111110979,transmembrane protein 198-like,XP_022303371.1,1,No,0,,No,0,,No,0,,Yes,1,28d_fed_vs_inj,No,0,
LOC111110984,uncharacterized protein LOC111110984,XP_022303387.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111110994,uncharacterized protein LOC111110994,XP_022303399.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111110996,uncharacterized protein LOC111110996 isoform X2,XP_022303400.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111111007,cerebellin-1-like,XP_022303439.1,1,Yes,2,fam90_vs_fam120; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111021,uncharacterized protein LOC111111021,XP_022303461.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111111023,uncharacterized protein LOC111111023,XP_022303462.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111026,uncharacterized protein LOC111111026,XP_022303470.1,1,Yes,3,fam90_vs_fam120; fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111030,hemicentin-1-like,XP_022303477.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111042,uncharacterized protein LOC111111042,XP_022303488.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111111048,cyclin-H-like,XP_022303494.1,1,No,0,,No,0,,No,0,,Yes,1,6h_fed_vs_ctrl,No,0,
LOC111111056,uncharacterized protein LOC111111056 isoform X1,XP_022303506.1,1,Yes,2,fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111058,unconventional myosin-Va-like isoform X6,XP_022303514.1,1,No,0,,No,0,,No,0,,Yes,1,6h_fed_vs_ctrl,No,0,
LOC111111060,acanthoscurrin-2-like isoform X1,XP_022303527.1,1,Yes,2,fam90_vs_fam120; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111063,uncharacterized protein LOC111111063,XP_022303532.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111065,LOW QUALITY PROTEIN: uncharacterized protein LOC111111065,XP_022303533.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111111101,uncharacterized protein LOC111111101 isoform X2,XP_022303585.1,1,No,0,,No,0,,No,0,,Yes,1,28d_fed_vs_inj,No,0,
LOC111111104,beta-lactamase domain-containing protein 2-like,XP_022303590.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111106,angiopoietin-1-like,XP_022303592.1,1,Yes,3,fam90_vs_fam120; fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111108,LOW QUALITY PROTEIN: tyrosinase-like protein 1,XP_022303598.1,1,No,0,,No,0,,No,0,,No,0,,Yes,1,resistant_fam266_36h_7d
LOC111111109,uncharacterized protein LOC111111109 isoform X1,XP_022303595.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111111119,uncharacterized protein LOC111111119 isoform X1,XP_022303612.1,1,No,0,,No,0,,No,0,,Yes,1,6h_fed_vs_ctrl,No,0,
LOC111111120,uncharacterized protein LOC111111120,XP_022303617.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111122,multiple epidermal growth factor-like domains protein 10 isoform X2,XP_022303619.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111127,receptor-type tyrosine-protein phosphatase alpha-like isoform X1,XP_022303634.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111134,multiple epidermal growth factor-like domains protein 6 isoform X1,XP_022303648.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111111163,uncharacterized protein LOC111111163 isoform X1,XP_022303687.1,1,Yes,2,fam90_vs_fam120; fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111111167,uncharacterized protein LOC111111167,XP_022303693.1,1,No,0,,No,0,,No,0,,No,0,,Yes,1,resistant_fam266_36h_7d
LOC111111181,protein white-like,XP_022303716.1,1,Yes,2,fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111182,corticotropin-releasing factor receptor 2-like isoform X3,XP_022303717.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111203,uncharacterized protein LOC111111203,XP_022303738.1,1,No,0,,No,0,,No,0,,Yes,1,28d_fed_vs_inj,No,0,
LOC111111204,uncharacterized protein LOC111111204,XP_022303739.1,1,Yes,3,fam90_vs_fam120; fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111206,latrophilin receptor-like protein A,XP_022303740.1,1,Yes,2,fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111223,adenomatous polyposis coli protein-like isoform X1,XP_022303768.1,1,No,0,,No,0,,No,0,,Yes,1,7d_fed_vs_inj,No,0,
LOC111111226,claudin-1-like,XP_022303781.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111111234,uncharacterized protein K02A2.6-like isoform X2,XP_022303794.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111111243,synaptosomal-associated protein 47-like,XP_022303808.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111111246,LOW QUALITY PROTEIN: acetylcholine receptor subunit alpha-like,XP_022303813.1,1,Yes,2,fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111248,uncharacterized protein LOC111111248 isoform X2,XP_022303816.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111111252,NAD-dependent protein deacetylase sirtuin-2-like,XP_022303821.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111258,uncharacterized protein LOC111111258,XP_022303831.1,1,Yes,3,fam90_vs_fam120; fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111273,lysozyme 1-like,XP_022303848.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111111274,COMM domain-containing protein 4-like isoform X1,XP_022303849.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111297,uncharacterized protein LOC111111297 isoform X1,XP_022303892.1,1,No,0,,No,0,,No,0,,Yes,1,36h_fed_vs_inj,No,0,
LOC111111303,lysozyme 1-like,XP_022303900.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111111304,tripartite motif-containing protein 2-like,XP_022303902.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111111306,uncharacterized protein LOC111111306 isoform X1,XP_022303904.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111111310,uncharacterized protein LOC111111310,XP_022303910.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111111311,nostrin-like isoform X2,XP_022303911.1,1,No,0,,No,0,,No,0,,Yes,1,36h_fed_vs_inj,No,0,
LOC111111314,uncharacterized protein LOC111111314 isoform X1,XP_022303919.1,1,No,0,,No,0,,No,0,,Yes,1,6h_fed_vs_ctrl,No,0,
LOC111111315,uncharacterized protein LOC111111315,XP_022303925.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111111343,uncharacterized protein LOC111111343 isoform X4,XP_022303970.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111369,uncharacterized protein LOC111111369,XP_022304024.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111111373,LOW QUALITY PROTEIN: uncharacterized protein LOC111111373,XP_022304027.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111111375,uncharacterized protein LOC111111375,XP_022304030.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111111378,aladin-like isoform X2,XP_022304038.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111111381,uncharacterized protein LOC111111381,XP_022304044.1,1,Yes,2,fam90_vs_fam120; fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111111399,uncharacterized protein LOC111111399 isoform X1,XP_022304087.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111400,uncharacterized protein LOC111111400 isoform X1,XP_022304090.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111402,uncharacterized protein LOC111111402,XP_022304094.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111111410,multimerin-1-like,XP_022304102.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111111421,uncharacterized protein LOC111111421 isoform X2,XP_022304114.1,1,No,0,,Yes,1,Pmarinus_infection,No,0,,No,0,,No,0,
LOC111111433,immune-associated nucleotide-binding protein 13-like,XP_022304133.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111111435,uncharacterized protein LOC111111435,XP_022304135.1,1,Yes,2,fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111437,glycoprotein 3-alpha-L-fucosyltransferase A-like,XP_022304136.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111447,uncharacterized protein KIAA1211 homolog,XP_022304150.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111111468,uncharacterized protein LOC111111468,XP_022304172.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111111470,multiple epidermal growth factor-like domains protein 10,XP_022304173.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111111487,integrin alpha-2-like isoform X9,XP_022304187.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111488,LOW QUALITY PROTEIN: probable ATP-dependent RNA helicase DDX58,XP_022304207.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111111494,,,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111111510,glycoprotein 3-alpha-L-fucosyltransferase A-like,XP_022304235.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111111512,uncharacterized protein LOC111111512,XP_022304237.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111111514,uncharacterized protein LOC111111514 isoform X1,XP_022304240.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111111515,multiple epidermal growth factor-like domains protein 10,XP_022304242.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111520,rho GTPase-activating protein 21-like isoform X5,XP_022304247.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111111521,uncharacterized protein LOC111111521,XP_022304253.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111111523,uncharacterized protein LOC111111523,XP_022304259.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111111524,uncharacterized protein LOC111111524,XP_022304256.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111111546,deleted in lung and esophageal cancer protein 1-like isoform X2,XP_022304298.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111111548,uncharacterized protein LOC111111548,XP_022304301.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111111564,cathepsin B-like,XP_022304323.1,1,No,0,,No,0,,No,0,,Yes,1,28d_fed_vs_inj,No,0,
LOC111111569,"dynein heavy chain 6, axonemal-like isoform X3",XP_022304327.1,1,No,0,,No,0,,No,0,,Yes,1,6h_fed_vs_ctrl,No,0,
LOC111111574,uncharacterized protein LOC111111574,XP_022304339.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111111583,laccase-like,XP_022304354.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111111584,uncharacterized protein LOC111111584,XP_022304355.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111111586,tripartite motif-containing protein 3-like,XP_022304360.1,1,Yes,2,fam90_vs_fam120; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111589,uncharacterized protein LOC111111589 isoform X2,XP_022304358.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111592,calcitonin gene-related peptide type 1 receptor-like,XP_022304364.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111599,CUGBP Elav-like family member 4 isoform X8,XP_022304373.1,1,No,0,,No,0,,No,0,,Yes,1,28d_fed_vs_inj,No,0,
LOC111111600,LOW QUALITY PROTEIN: uncharacterized protein LOC111111600,XP_022304380.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111603,kielin/chordin-like protein,XP_022304386.1,1,No,0,,No,0,,No,0,,No,0,,Yes,1,resistant_fam266_36h_7d
LOC111111610,perlucin-like protein,XP_022304396.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111111620,flocculation protein FLO11-like isoform X1,XP_022304411.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111111621,esterase OVCA2-like,XP_022304414.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111624,"alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase C-like isoform X2",XP_022304415.1,1,Yes,2,fam90_vs_fam120; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111625,uncharacterized protein LOC111111625,XP_022304420.1,1,No,0,,No,0,,No,0,,Yes,1,7d_fed_vs_inj,No,0,
LOC111111627,uncharacterized protein LOC111111627 isoform X1,XP_022304423.1,1,No,0,,No,0,,No,0,,Yes,1,28d_fed_vs_inj,No,0,
LOC111111634,uncharacterized protein LOC111111634 isoform X1,XP_022304431.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111111647,uncharacterized protein LOC111111647,XP_022304453.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111111648,vacuolar protein sorting-associated protein 4-like isoform X2,XP_022304454.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111111668,uncharacterized protein LOC111111668,XP_022304481.1,1,No,0,,No,0,,No,0,,No,0,,Yes,1,resistant_fam266_36h_7d
LOC111111669,LOW QUALITY PROTEIN: SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1,XP_022304482.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111680,uncharacterized protein LOC111111680 isoform X1,XP_022304503.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111111695,tripartite motif-containing protein 2-like,XP_022304526.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111111710,uncharacterized protein LOC111111710,XP_022304551.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111111714,thrombospondin-1-like,XP_022304565.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111741,uncharacterized protein LOC111111741,XP_022304583.1,1,Yes,2,fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111778,kielin/chordin-like protein,XP_022304634.1,1,No,0,,No,0,,No,0,,No,0,,Yes,1,resistant_fam266_36h_7d
LOC111111794,uncharacterized protein LOC111111794,XP_022304652.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111111801,uncharacterized protein LOC111111801,XP_022304657.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111812,uncharacterized protein LOC111111812 isoform X1,XP_022304669.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111813,uncharacterized protein LOC111111813 isoform X2,XP_022304671.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111816,uncharacterized protein LOC111111816 isoform X2,XP_022304676.1,1,Yes,3,fam90_vs_fam120; fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111817,uncharacterized protein LOC111111817,XP_022304679.1,1,Yes,3,fam90_vs_fam120; fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111818,uncharacterized protein LOC111111818 isoform X4,XP_022304680.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111831,uncharacterized protein LOC111111831,XP_022304701.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111835,uncharacterized protein LOC111111835,XP_022304709.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111111839,uncharacterized protein LOC111111839,XP_022304715.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111855,glutamate-rich protein 3-like isoform X9,XP_022304730.1,1,No,0,,No,0,,No,0,,Yes,1,28d_fed_vs_inj,No,0,
LOC111111860,uncharacterized protein LOC111111860 isoform X2,XP_022304733.1,1,Yes,2,fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111864,E3 ubiquitin-protein ligase TRIM71-like,XP_022304739.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111871,cystatin-A-like isoform X2,XP_022304748.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111111877,uncharacterized protein LOC111111877,XP_022304766.1,1,No,0,,No,0,,No,0,,Yes,1,36h_fed_vs_inj,No,0,
LOC111111886,cAMP-responsive element modulator-like isoform X2,XP_022304784.1,1,No,0,,No,0,,No,0,,Yes,1,28d_fed_vs_inj,No,0,
LOC111111906,uncharacterized protein LOC111111906 isoform X1,XP_022304800.1,1,No,0,,No,0,,No,0,,Yes,1,28d_fed_vs_inj,No,0,
LOC111111908,uncharacterized protein LOC111111908,XP_022304805.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111916,E3 ubiquitin-protein ligase TRIM71-like,XP_022304814.1,1,Yes,3,fam90_vs_fam120; fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111919,uncharacterized protein LOC111111919 isoform X2,XP_022304819.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111111922,uncharacterized protein LOC111111922,XP_022304821.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111111932,multiple epidermal growth factor-like domains protein 6,XP_022304835.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111935,sphingosine-1-phosphate phosphatase 2-like,XP_022304838.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111111949,multiple epidermal growth factor-like domains protein 10,XP_022304875.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111111953,cell death abnormality protein 1-like,XP_022304882.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111111954,multiple epidermal growth factor-like domains protein 10,XP_022304883.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111969,integrin alpha-8-like,XP_022304893.1,1,Yes,2,fam90_vs_fam120; fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111111978,fibroblast growth factor receptor 1-A-like,XP_022304914.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111111982,uncharacterized protein LOC111111982,XP_022304919.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111111992,uncharacterized protein LOC111111992 isoform X2,XP_022304933.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111112017,uncharacterized protein LOC111112017,XP_022305008.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111112018,uncharacterized protein LOC111112018,XP_022305010.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111112022,uncharacterized protein LOC111112022 isoform X1,XP_022305014.1,1,Yes,2,fam90_vs_fam120; fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111112027,uncharacterized protein LOC111112027,XP_022305019.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111112028,ras-associated and pleckstrin homology domains-containing protein 1-like isoform X1,XP_022305020.1,1,No,0,,No,0,,No,0,,Yes,1,28d_fed_vs_inj,No,0,
LOC111112032,zinc finger BED domain-containing protein 1-like isoform X2,XP_022305034.1,1,Yes,2,fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111112041,tripartite motif-containing protein 3-like,XP_022305049.1,1,Yes,2,fam90_vs_fam120; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111112046,LOW QUALITY PROTEIN: uncharacterized protein LOC111112046,XP_022305054.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111112047,uncharacterized protein LOC111112047,XP_022305055.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111112050,protein PLANT CADMIUM RESISTANCE 3-like isoform X2,XP_022305058.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111112070,perlucin-like protein,XP_022305077.1,1,Yes,2,fam90_vs_fam120; fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111112074,multiple epidermal growth factor-like domains protein 6,XP_022305080.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111112080,protein lin-41-like isoform X1,XP_022305089.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111112085,uncharacterized protein LOC111112085,XP_022305098.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111112086,uncharacterized protein LOC111112086 isoform X1,XP_022305100.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111112099,A-kinase anchor protein 9-like isoform X7,XP_022305116.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111112111,uncharacterized protein LOC111112111,XP_022305145.1,1,Yes,2,fam90_vs_fam120; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111112114,sperm-associated antigen 6-like isoform X5,XP_022305148.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111112120,LOW QUALITY PROTEIN: sperm-associated antigen 6-like,XP_022305165.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111112129,tubulin polyglutamylase TTLL4-like isoform X2,XP_022305180.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111112131,kinesin-like protein KIF21A isoform X1,XP_022305193.1,1,No,0,,No,0,,No,0,,Yes,1,28d_fed_vs_inj,No,0,
LOC111112139,toll-like receptor 4,XP_022305210.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111112167,multiple epidermal growth factor-like domains protein 10,XP_022305247.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111112204,uncharacterized protein LOC111112204 isoform X2,XP_022305313.1,1,No,0,,No,0,,No,0,,Yes,1,28d_fed_vs_inj,No,0,
LOC111112225,glycoprotein 3-alpha-L-fucosyltransferase A-like,XP_022305347.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111112226,"alpha-(1,3)-fucosyltransferase C-like",XP_022305348.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111112251,fibrillin-2-like isoform X1,XP_022305365.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111112253,tectonic-3-like isoform X1,XP_022305370.1,1,No,0,,No,0,,No,0,,Yes,1,7d_fed_vs_inj,No,0,
LOC111112260,myosin-1-like isoform X6,XP_022305371.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111112301,uncharacterized protein LOC111112301 isoform X4,XP_022305424.1,1,No,0,,No,0,,No,0,,Yes,1,6h_fed_vs_ctrl,No,0,
LOC111112307,tyrosine-protein phosphatase non-receptor type 4-like isoform X3,XP_022305440.1,1,No,0,,No,0,,No,0,,Yes,1,28d_fed_vs_inj,No,0,
LOC111112316,C-type lectin domain family 10 member A-like,XP_022305465.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111112324,uncharacterized protein LOC111112324,XP_022305472.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
